id,text,category
tam4660,வெள்ளாளர் சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்  இயக்குனர் அவர்களுக்கு நெஞ்சார்ந்த நன்றி,NOT
tam4661,எந்த ஒரு மிகப் பெரிய விஷயமாக இருந்தாலும் அதோட ஆணிவேரில் இருந்து ஆரம்பிக்கிறது தான் அழகு... காத்திருப்போம் மே31,NOT
tam4662,"கடைசி வரை படையாட்சியும் பறையுனும் ஒன்றாக இருக்கவிடமாட்டாங்க, இந்த சினிமாகாரங்க.",NOT
tam4663,கேப்டன் ரசிகர்கள் சார்பாக வெற்றி பெற வாழ்த்துக்கள்,NOT
tam4664,அடங்க முடியவில்லை என்றால் அடக்கி தான் காட்டுவோம்,NOT
tam4665,சின்ன தல சிம்பு +மக்கள் செல்வன் விஜய் சேதுபதி = MASS.  அருண்விஜய் +அரவிந்த் சுவாமி = Rocks            Blockbuster on the way,NOT
tam4666,விழுப்புரம் மஞ்சள் படை சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள்,NOT
tam4667,மனிதநேயமிக்க மனித குல சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்,NOT
tam4668,நாடக காதலை தோலுரித்து காட்டிய படக்குழுவினருக்கு நெஞ்சார்ந்த பாராட்டுகள்.,NOT
tam4669,"எண்ணங்கடா இது .....ஜாதி வெறியை ஒழிக்க பரியேறும் பெருமாள், அசுரன் மாதிரி படம் எடுத்து எவ்ளவோ முயற்சி பண்ணிட்டு இருக்காங்க இவனுங்க இந்த மாதிரி படம் எடுத்து அதை வீணாகிறங்க ....இனி 2020 ழும் ஜாதி வெறி தொடரும்,,,, சிறப்பான செய்கை இயக்குனர் அவர்களே.",NOT
